UNITID,cs_stat,cs_pval,noncs_stat,noncs_pval,quadrant
164270,-0.2839525861217844,0.3974336848659827,0.5799211804518841,0.06146569654473667,3
164465,0.514827500389396,0.10512759191985967,0.7934269775075677,0.003561201658964767,1
164562,-0.042102295833523595,0.9021794826424414,0.7316961557631835,0.010483549101434179,3
164739,0.7595366045903328,0.006691341179991125,0.6364829260494967,0.03524186362371059,1
164924,-0.0466029221575283,0.8917731098545072,0.5406018542098516,0.08597702245056321,3
164988,0.8249529448009109,0.0017744219569544226,0.944391194035508,1.2179156532194107e-05,1
165015,0.8253855815104869,0.0017559348308395393,0.6622699214078591,0.026403516691014102,1
165024,0.20726379908936993,0.5408637872694978,0.9574549068574167,3.7202215918178887e-06,1
165334,0.1795405654863177,0.5973364147959423,0.7827518080502571,0.004394053170281286,1
165529,-0.13738048343525855,0.6870932170064421,0.9068366128443506,0.0001175048873627931,3
165699,0.3101319367330913,0.3533250641133864,0.6900455142568233,0.018773376922906225,1
165820,-0.2628631876302175,0.4348407556724841,0.8734649340349643,0.0004433688469632471,3
165866,0.28864871703484685,0.3893285018899111,0.9482291887251407,8.877463380273246e-06,1
165936,0.649241052478282,0.030645360042748707,0.7781429637084548,0.004794825729311899,1
166018,0.14596541003014937,0.6684753093349973,0.7584501132224333,0.006816821785735984,1
166027,0.7328599310982984,0.010299493714011503,0.8693605859649877,0.000508709484249495,1
166513,0.5653336437762777,0.06991995446718294,0.9180374944481735,6.713061682042962e-05,1
166629,-0.21643531235710306,0.5226811478361667,0.8573459620356105,0.0007422385156739402,3
166638,-0.011882238308862814,0.9723402167995184,0.9828305737902605,6.50286353944455e-08,3
166683,0.3360176691869218,0.31235367035695166,0.4317388628202685,0.18485059914285737,1
166850,-0.3101892675718705,0.35323138037826546,0.3344043222794418,0.31482862771020087,3
166939,0.29999999999999993,0.37008312228206774,0.20290052956589338,0.5496039249657073,1
167288,0.4243809663855017,0.19328620184139245,0.9335463900075595,2.6724156859699387e-05,1
167358,0.5112708375190367,0.10797041605479496,0.9478365558536652,9.179218436159497e-06,1
167394,0.023677408297093916,0.944910074501518,0.5345945328140851,0.09021567571683987,1
167729,-0.5543975705240484,0.0767475136609046,0.94883346637728,8.428040618443987e-06,3
167792,0.1,0.7698749998921364,-0.11524394861377046,0.7358041476626118,2
167835,0.09216894397492259,0.7875246645029487,0.868624918798107,0.0005211508411466089,1
167987,0.5603480732784085,0.07297968450214644,0.9112496991036444,9.507293124089845e-05,1
167996,0.38479365608182037,0.24258732994998322,0.3432886305756892,0.3013309971177953,1
168005,0.31498720541667397,0.3454369511055848,0.8504348136897767,0.0009087792195315281,1
168148,0.5891770162870291,0.05647739257102552,0.4553298459063385,0.15933434199553018,1
168218,0.6587174452431934,0.027516168198331758,0.5897156198952537,0.05619591308053975,1
168227,0.2403522239561498,0.4765240602099317,0.6923902853607729,0.018211542738351988,1
168254,0.5817274255819544,0.060469652259178865,0.5658042774123103,0.06963565192665719,1
168263,0.07190039977743262,0.8336065333558085,0.9121428220152009,9.096294501612167e-05,1
168281,-0.18576368517080802,0.5844702282882209,0.7610796742105084,0.006516050553131475,3
168342,0.19493600560348223,0.5657032492801353,0.7491510664917145,0.007962433030666183,1
168421,0.7305894614716033,0.010660781141277817,0.7997901434979169,0.003124128040259699,1
168430,0.168466788530245,0.6204874705927499,0.854453231603905,0.0008088653510664984,1
168740,0.09595430439648918,0.7789814938507756,0.34978922442654975,0.2916591734755293,1
168786,-0.59548402748845,0.05324105492781759,0.7779704904839312,0.004810328181131604,3
168847,0.002622315515025994,0.9938947492088627,0.2830397264044565,0.3990188403442073,1
169080,0.46045434223687853,0.15409817444561794,0.9046850688444199,0.00012980454109793221,1
169248,0.3940769726371828,0.2304333394390355,0.9394117212791585,1.7785043160407004e-05,1
169479,-0.24840413459338084,0.461412332947188,0.47722913855176924,0.13771514240123792,3
169798,0.5732137296235987,0.06526173878022008,0.9556416880436949,4.477005167705292e-06,1
169910,0.39492060099372206,0.22934681559014042,0.9726176938058919,5.234976319411325e-07,1
169983,0.46689213298779036,0.1476739755673202,0.6997148934852659,0.016533946782666353,1
170082,-0.1995156090717067,0.5564234010731495,0.9214461199175263,5.5730307749705246e-05,3
170301,0.4732561904067928,0.1414909779154728,0.8422656100366118,0.0011402569301758503,1
170532,0.2629054360461984,0.4347641995800266,0.7956846222287468,0.003401257320559441,1
170639,-0.10517579047791781,0.7582628270702229,0.4565195516969714,0.1581090081457993,3
170675,0.022232448153536352,0.948268042040052,0.634792114375074,0.03588513056898787,1
170806,0.5595028849441882,0.07350713411673622,0.42797780506834426,0.1891340877253006,1
170976,0.0006194599518832555,0.998557768129794,0.624370647469539,0.04003174783939298,1
171100,0.4377838100916931,0.1780904566654185,0.9812383427974762,9.670016520112186e-08,1
171128,-0.25029631336081437,0.4578934133484443,-0.3754897044269894,0.25513155607026883,4
171137,0.2661131944450179,0.4289703120784522,0.7821405641093757,0.0044457279228048326,1
171146,-0.3822671949141733,0.2459577638157065,0.6571109354939448,0.028030030685728898,3
171456,0.3738423816460653,0.25739038291186106,0.8875355782336768,0.00026640404874313294,1
171492,0.009112307643704243,0.9787866942745757,0.765365854255139,0.006046815200696147,1
171571,0.7228361498900266,0.011964011857232571,0.9814751532059579,9.135891490936341e-08,1
172051,0.06194743613174386,0.8564172496937588,0.8602121583988441,0.0006803907877616148,1
172264,-0.17494327147562397,0.6069084562934343,0.6621708668843336,0.026434102746824957,3
172608,-0.36831977423423484,0.2650457780495113,0.6167550533516798,0.04326449210201052,3
172644,0.13156907238505072,0.6997861121719865,0.9037649228499522,0.00013535447646417683,1
172699,0.12281513417400666,0.7190358396519758,0.8712618234535137,0.00047759639297826603,1
173045,0.3573783706620396,0.2805877510595699,0.8370562448507978,0.0013093611638196642,1
173124,0.6454972243679027,0.03194773270349661,0.5144753806802617,0.10540684306645749,1
173160,0.4999999999999999,0.11730680301423828,0.8486282539951018,0.0009566055940233055,1
173258,-0.07178249529782627,0.8338761128564707,0.7159354937666109,0.013217607012504495,3
173647,0.43759135435145935,0.17830331987396347,0.9474470712326156,9.486296199602016e-06,1
173902,0.7996633498503011,0.0031324269859336717,0.5468503274612134,0.08171035046524451,1
173920,0.625236637102571,0.0396750969377759,0.8907572036492682,0.00023487118821035116,1
174020,-0.1950149404087805,0.5655427847853639,0.8142175997581376,0.0022815337756281677,3
174066,0.6146529490030815,0.0441876478765274,0.9056942420244685,0.00012391905929976522,1
174233,0.5672346146641718,0.06877638132521147,0.8695158512361473,0.0005061126651300534,1
174251,0.48941486055492467,0.12653415643321578,0.8369658297990568,0.0013124529374263169,1
174358,-0.07470533651841718,0.827198060852022,0.862624667727571,0.0006314182430167981,3
174783,0.06290083834450486,0.8542276571509545,0.8879887950368215,0.0002617841453795713,1
174792,0.1569104587231876,0.6449811153261963,0.8576832197394925,0.0007347491708739525,1
174817,0.2840187787218772,0.3973188647197961,0.9210589508279979,5.694453433617533e-05,1
174844,0.4381267015296686,0.17771159068108625,0.8902464595379616,0.00023967042484648407,1
174899,0.4059617035407366,0.21540330780798075,0.8286638170943786,0.0016204925352921453,1
174914,0.10991035627263696,0.7476796243621683,0.4506709404650576,0.16418936801398876,1
175078,-6.938893903907228e-18,0.9999999999999998,0.6480052084261045,0.03107107366987574,3
175272,0.15869485774914932,0.6411776181752794,0.9222879659946491,5.315859379597099e-05,1
175856,0.19999999999999996,0.5554454421055853,0.4013328597411351,0.22118638061301135,1
176017,-0.43112829576291256,0.185541934633182,0.9566875246705571,4.027353216239946e-06,3
176053,0.07489037752971554,0.826775623789643,0.888239139708157,0.00025925848272940355,1
176080,-0.027238901277300845,0.9366369976184334,0.22363083812849002,0.5085997194428117,3
176372,0.3519616649127032,0.28846564022526966,0.6733860934755478,0.023127374616049825,1
176628,0.21677244119614442,0.5220177484106312,0.7715838878213328,0.005410841729781355,1
176947,0.4999999999999999,0.11730680301423828,0.852632607239226,0.0008530485518206467,1
176965,0.5592168448616334,0.07368621753505891,0.9428708444216648,1.3720361652478922e-05,1
177065,-0.10543320640978465,0.7576864487561173,0.9809093175570658,1.0451949834492719e-07,3
177339,-0.22479897839686155,0.5063292600610683,0.5201865377862667,0.10093686913536382,3
177542,-0.29999999999999993,0.37008312228206774,0.2285759535861074,0.4990182697001694,3
177940,0.4999999999999999,0.11730680301423828,0.2722605447862456,0.4179709231083959,1
177968,-0.04438626336226409,0.8968966592021641,0.5456159253314913,0.08254183884568808,3
178341,0.585689213467424,0.05832343689778711,0.9391969990154108,1.8064756432254313e-05,1
178369,0.24386619319468483,0.4699018753393114,0.8176374597950862,0.002109594212891721,1
178387,0.13309165093532843,0.6964537828125856,0.17855895553968798,0.5993754854882052,1
178396,-0.0014274514769128666,0.9966766018778819,0.9011547842872081,0.00015208575646533413,3
178402,0.399111847712406,0.22399329012384223,0.931923250349812,2.9718697954338055e-05,1
178411,0.5881797778090087,0.0570010926960643,0.7032468153301603,0.015765979904976687,1
178420,0.23862790717541071,0.47978886050770964,0.7801159775569932,0.004620095012184776,1
178615,-0.26353946835024683,0.43361607195574603,0.04414817437886337,0.8974471876781269,3
178624,0.5818578040287066,0.06039818251938021,0.6564514701090048,0.02824291374658165,1
178721,-0.127869325434265,0.7079031421398525,0.6626282584131911,0.02629307818453482,3
179159,0.5069098707277,0.11152358694025817,0.6814326932285362,0.020943632692460603,1
179326,0.3973739348692041,0.22620416155532977,0.7274029522846825,0.011183229031135077,1
179557,0.23523151501012154,0.4862487080762995,0.5795165011827509,0.06169037015841067,1
179566,0.2841726992227759,0.39705193203962863,0.8899326920096189,0.00024265550212093794,1
179867,0.5277943474495866,0.09517738731263974,0.9120451237026002,9.140579525241777e-05,1
179894,0.4727521641903144,0.14197460901740833,0.8510090414206458,0.0008939612669325398,1
179946,0.3999999999999999,0.22286835013351997,0.4704775097553304,0.14417016512935266,1
180106,0.05277593965602512,0.8775250044035496,0.636737759334398,0.03514561584343796,1
180416,-0.23694709008055714,0.48298091133342735,0.13097999798332985,0.7010766452196878,3
180461,0.43677066333139075,0.17921277755387566,0.86697899852723,0.0005498187562539758,1
180489,0.48932485102592044,0.126614544589621,0.5672699734938627,0.06875523047446679,1
180595,-0.023073679291635396,0.9463129956030863,0.5555151066375731,0.07603020386611754,3
180814,0.4147310720551743,0.20469501710051854,0.4395250610739974,0.1761716233112415,1
180984,0.48380863619842185,0.13160345185454525,0.7903340731413515,0.0037892824993883377,1
181002,0.2797729912619589,0.4047169524869654,0.8000200837470672,0.0031091195573454745,1
181020,0.29634501418153836,0.37622606603018793,0.5959310532913583,0.05301660162811248,1
181215,0.7985520551866424,0.0032058658985018042,0.9191827992533953,6.311806806640854e-05,1
181394,-0.27078848066197386,0.4205923483518933,0.8062324306639015,0.0027235188292416405,3
181464,0.3679058796800164,0.2656246424541645,0.9141384235239666,8.227050689143502e-05,1
181534,0.5260791606812021,0.09645654721908721,0.8439470904207277,0.0010893504579323882,1
181738,0.36869243763251164,0.2645251897331735,0.946935102498712,9.90190483041571e-06,1
181783,0.1941728875955293,0.5672554974985111,0.9257868687797426,4.342889355728299e-05,1
182281,0.6459727557016078,0.031780196031753936,0.9866798640776708,2.0864111993632228e-08,1
182290,0.10214492141716108,0.7650574643577049,0.9782724851914962,1.863776167178853e-07,1
182306,-0.2616279760670914,0.4370818396972729,0.6408022529231496,0.03363521063404266,3
182670,-0.15057410398485074,0.6585485279424937,0.7031771783225947,0.015780868880839353,3
182980,-0.09452818620490595,0.7821975703150555,0.7361425320301498,0.009792987863726248,3
183026,0.7973509207110114,0.0032866703482826317,0.9461943026788298,1.0527928556598598e-05,1
183044,-0.0885384096687867,0.7957382133074646,0.5485988118737678,0.08054213540915899,3
183062,0.33437095587193155,0.31487992487457633,0.8262062587613436,0.0017212624239639534,1
183071,-0.24761482263092344,0.46288388812986114,0.6761820921132924,0.022351088336155518,3
183080,-0.1326970081098317,0.6973170420704615,0.23857828847599383,0.47988295600902997,3
183239,0.0787155080256852,0.8180524654972333,0.5633201761359654,0.0711450687187947,1
183822,0.39298227410959613,0.23184768932242458,0.8511372389161418,0.0008906781237698265,1
184348,-0.36781315282122634,0.2657544262428583,0.20864692258951534,0.5381052127657908,3
184603,0.7029338140811837,0.015832981534877173,0.8974527365900014,0.00017846569289159828,1
184612,0.6932377055403238,0.018011483406523882,0.8864726696524332,0.00027748185391782165,1
184782,0.741412997798998,0.009017991604522251,0.9444260789591199,1.2145432311808982e-05,1
185129,-0.04719130217331649,0.8904137539631247,0.812950219605199,0.002347832918283162,3
185262,-0.449687657401071,0.16522558428862727,0.9708631331272193,6.905414644190209e-07,3
185572,0.18171490752707112,0.592828982228065,0.9581417547244012,3.460944844301545e-06,1
185590,0.27000058831809093,0.4219986623862927,0.9595524911847955,2.972241040078804e-06,1
185828,-0.10372218456519226,0.7615196522015817,0.46841098068685183,0.1461832326898661,3
186201,0.23732098003993862,0.48227003620756526,0.9031096100878476,0.00013941605978405185,1
186283,0.41281654996023415,0.2070051686413317,0.973929670439293,4.205164817204734e-07,1
186371,0.5082664190353785,0.1104103264609563,0.9745556589852661,3.7729161404634445e-07,1
186380,0.2709767014531036,0.4202567268436599,0.9734888391534053,4.531856875636943e-07,1
186399,0.203787867024365,0.5478218627873126,0.8519765782174503,0.0008694063718930358,1
186432,0.621930121712971,0.04104882066104061,0.9264683084214429,4.170485436051998e-05,1
186867,-0.0851797840718776,0.8033532307529836,0.1976177670266509,0.5602616692116813,3
186876,0.8828527936220774,0.0003178517019437551,0.9452092290099698,1.1407063949508382e-05,1
187134,0.6860448210084514,0.01976041973210208,0.9304624905112184,3.262788746679841e-05,1
187444,0.5203358760524602,0.1008216767324496,0.9799448861066857,1.3028959668174143e-07,1
187648,0.2531988203956506,0.452519734557825,0.9548728884695044,4.831508818054177e-06,1
187897,0.8427925181050426,0.0011241166932993507,0.5653824689307305,0.06989042372794403,1
187967,0.5814715172585071,0.06061010074267956,0.8012900611771618,0.003027188685352394,1
187985,0.7146603052604107,0.013459238774328024,0.9833624948389175,5.648503550544255e-08,1
188030,0.8018766647183553,0.002989891052664837,0.9714185975241781,6.337559033198575e-07,1
188429,0.2960283114523971,0.3767607676378541,0.9368297356871628,2.137813376231476e-05,1
189097,0.47932600023798727,0.13574826895238065,0.5134199804960097,0.10624672447966024,1
189705,1.3877787807814457e-17,0.9999999999999998,0.7940755708394572,0.003514693103694922,1
190044,-0.03078470648565168,0.9284059444072822,0.4449204930691245,0.17030652630702284,3
190099,0.01786204378850753,0.9584288967848758,0.6629211174332137,0.02620306249669496,1
190150,0.19590733000916175,0.56372992097335,0.1308882412616445,0.7012777280356868,1
190415,0.2606710198302069,0.43882182288070964,0.9604817703792702,2.68068817142645e-06,1
190512,-0.262251239995275,0.43595034986311304,0.9314263197615501,3.068503336895726e-05,3
190549,0.4757995931531465,0.13906633953101402,0.9647321293997386,1.616384381970944e-06,1
190558,0.5522273869472554,0.0781533631831319,0.9537309836998062,5.3975623347457945e-06,1
190567,-0.219995354173767,0.5156937556862508,0.9717240977636296,6.041047322194346e-07,3
190594,0.6961352112740159,0.017339315343701617,0.9742817097618904,3.957620469025473e-07,1
190600,-0.37503282213521266,0.25575690027253584,0.9589278283042442,3.18156710092391e-06,3
190637,-0.19128577377525072,0.5731432402076087,0.8120988030646364,0.00239317128025436,3
190646,0.4052130924876819,0.21633246416485832,0.9613761235339924,2.4214381134840098e-06,1
190655,0.18052151210302342,0.5953013170614395,0.9240051916437009,4.8195136236082584e-05,1
190664,0.6597946508401132,0.027175354636878306,0.8925297897372543,0.00021877974281077058,1
190691,0.17933502404456877,0.5977631656193899,0.9259537896280987,4.300162567596408e-05,1
190761,-0.2680889488985141,0.425420148232183,0.8539164217853922,0.0008217090252436726,3
191241,-0.36516175886053814,0.2694805658148454,0.517614643984184,0.10293420296060608,3
191515,0.32694459556635264,0.32640904410407195,0.7706775229855682,0.0055003287865067986,1
191533,-0.05042690587390042,0.8829432392512588,0.6285986410934441,0.038311388443825256,3
191621,0.19999999999999998,0.5554454421055853,0.5814853481251778,0.06060250438594837,1
191630,-0.21815036025285497,0.5193099959547124,-0.1507403356582136,0.6581913890038857,4
191649,0.001641869424639883,0.99617739610678,0.794996640795141,0.0034494215615909316,1
191931,-0.3407005834381651,0.3052297408419396,0.9502928536471097,7.414797273415978e-06,3
191968,0.07171346184920196,0.834033959966751,0.8884407352740304,0.000257238132721278,1
192448,0.22648455856068386,0.50306082142994,0.8431450195950029,0.001113415119316911,1
192703,0.3333830235823295,0.31640080482674693,0.9310856273253446,3.136134968894669e-05,1
192819,0.6477209324746404,0.031169582836669023,0.8046214992059771,0.0028198852741784285,1
193016,0.2556541987774674,0.44799685704766795,0.918090162178674,6.69419253608435e-05,1
193292,-0.12380215310573822,0.7168578400082309,0.90954058723531,0.00010333206208097566,3
193308,-0.9173089872689283,6.978260455728095e-05,-0.5395241245698654,0.08672754033054275,4
193353,-0.33328947754886434,0.3165450197724527,0.7876971064370286,0.003992129842553366,3
193900,0.47575590415764896,0.1391077653916544,0.9800445800873103,1.2741865643216908e-07,1
193973,0.3559875373914894,0.282598968559071,0.86670723739481,0.000554664494649589,1
194091,0.30176918947027925,0.36712815330989157,0.8421837475182873,0.0011427800799031773,1
194310,0.266413485243983,0.4284298204786448,-0.11035900210916817,0.7466787593744473,2
194824,0.5849809977632919,0.05870323428072416,0.8295080009116208,0.001586918475135162,1
195003,0.7637169682352525,0.006224287288023448,0.9414975910816865,1.5237529254543493e-05,1
195030,0.36166884588773235,0.27443397999687785,0.7891394027601754,0.0038802125793955347,1
195128,0.16477377416981148,0.6282786838956146,0.8801579293280111,0.00035068702426307617,1
195164,0.4999999999999999,0.11730680301423828,0.7481656943141077,0.00809155991979159,1
195173,-0.02265115585969188,0.9472949201378623,0.7725008253912843,0.005321405723617985,3
195216,-0.29339916286962775,0.38121449685889275,0.38056256844857367,0.24824696416733977,3
195234,0.538583273455501,0.08738627040670709,0.48557338198810773,0.12999403785984412,1
195243,0.24418891623601235,0.4692957982139246,0.796842108025307,0.003321351527515171,1
195474,0.3028177473777529,0.3653825314556774,0.8947545777397198,0.0001997862453570551,1
195526,0.5019936188422467,0.11561886904847557,0.8963252840165241,0.00018715230644062873,1
195544,0.3977247457356498,0.2257568549588906,0.7706918200651705,0.005498908815485147,1
195720,0.3999999999999999,0.22286835013351997,0.31209143792936,0.3501303860428206,1
195809,-0.5315356406890017,0.09242595490458468,-0.7186781961565484,0.01270853367696886,4
196006,0.01543404876551507,0.9640762863666774,0.8162421319714289,0.0021785349112294623,1
196015,0.19243659886418527,0.5707934884767731,0.9220308013964301,5.393433986338392e-05,1
196033,0.1438856102107205,0.6729708012581719,0.40061977776322605,0.2220853051944902,1
196042,0.5178191225412312,0.10277446993770978,0.9362284940716046,2.228947086082036e-05,1
196051,0.43026257456197997,0.18652486243525038,0.5570119374352226,0.07507647656899295,1
196060,0.7544569030619982,0.007292853571815396,0.9709276058575325,6.837558580445099e-07,1
196079,0.6280828744928186,0.03851844605365323,0.9245967023970495,4.6570465529176124e-05,1
196088,-0.1388432321749033,0.6839096278243121,0.42813219499903776,0.1889570816277202,3
196097,0.17444045985516748,0.6079587666093892,0.9574183892548769,3.73441402295358e-06,1
196112,0.4771441935583799,0.1377951989668948,0.8768841477303737,0.00039396593908273413,1
196121,0.19915025449629387,0.5571614881858068,0.8987877602935723,0.00016858073547717552,1
196130,0.08163239161939165,0.8114129251942584,0.8974949846090717,0.0001781462708777098,1
196158,0.4993601269505026,0.11785190580676039,0.9541929510747975,5.1627270927452e-06,1
196176,0.5830123674059693,0.05976778442887086,0.9738765211749931,4.2435551437226886e-07,1
196185,0.4292863436829036,0.1876370404622583,0.9597422465585708,2.9108091772920835e-06,1
196194,0.40796784799182745,0.2129249885868605,0.9629529173544769,2.011914968627179e-06,1
196200,0.6607673099194891,0.02687018705652965,0.9788707534772279,1.645135141326653e-07,1
196237,-0.23625950125559655,0.48428943985864054,0.929007681403236,3.5737568500023777e-05,3
196246,0.047329300079281815,0.8900949705606438,0.9467948204551233,1.0018192603299135e-05,1
196413,-0.41248495090520854,0.20740686196396754,0.649414026515899,0.03058610395320873,3
196592,0.5426748574302678,0.08454552503462905,0.32462376857347297,0.330057555457064,1
196680,0.6438618347410647,0.03252863095980376,0.790894222190405,0.003747195386106064,1
196866,0.08052076849444578,0.8139419593591015,0.7839996339414842,0.00428994027701067,1
197036,0.2815653483341844,0.40158564273306424,0.25341117861212814,0.45212772995349787,1
197133,0.39809551634315793,0.22528466217319087,0.35909067081260415,0.278122672640632,1
197151,-0.09366004568328129,0.7841568397091169,0.42001178304100295,0.19840316123210755,3
197197,-0.10019941146003031,0.7694268072682144,0.7869085592786895,0.004054318427392176,3
197869,0.2334667776127822,0.4896203590702665,0.9813757577012785,9.357215688059821e-08,1
198136,0.6640814987810714,0.025848537774405177,0.8949222398778849,0.0001984075762684442,1
198419,0.6629383755298311,0.02619776470231233,0.8582018750509659,0.0007233430069373795,1
198464,0.6608348362857513,0.026849091172287752,0.963540831840204,1.8737758176015774e-06,1
198507,-0.3775519229794154,0.25231982857842394,0.6998485348857616,0.016504409597091995,3
198516,0.3063492190662654,0.35953481917553304,0.9580431834292618,3.4972703596528143e-06,1
198543,0.2602058081995453,0.43966887183058445,0.764492306837697,0.006140366865366121,1
198561,0.2010617813063776,0.5533041811395993,0.7296178468622723,0.010818164655431861,1
198613,0.5957247702514391,0.05312009651598292,0.8253040163208081,0.0017594091479052794,1
198695,-0.21517053486703008,0.5251731328318192,0.8632993595749676,0.000618211735981108,3
198756,0.31542924350506274,0.3447234126086512,0.3690493339933102,0.2640271699223453,1
198835,-0.07808026873539622,0.8194998638203309,0.7927542085548183,0.0036099239591614474,3
198899,-0.07453559924999295,0.8275855965776872,0.667403564703624,0.024852331537408557,3
198950,0.2101441979727393,0.5351255290357784,0.6383220039852112,0.03455137753252429,1
198969,0.5193026428333845,0.1016204231975213,0.7400817472313608,0.009209368974961458,1
199069,-0.27526511842256013,0.41264507447121385,0.9366003476039654,2.1722385845885837e-05,3
199102,0.5166886347836451,0.10365960137860948,0.901558153632264,0.00014940232964566992,1
199111,0.35593089334786354,0.28268104835872504,0.8066733529513651,0.0026975751640526268,1
199120,-0.029664762245697068,0.9310050807101438,-0.10761444165235377,0.7528069288982143,4
199139,0.6444417022106482,0.03232181955509701,0.9886893335470717,1.002451016850777e-08,1
199148,0.1682651793283484,0.6209119155872118,0.9080748643866189,0.0001108418943585107,1
199157,0.37632877139654586,0.25398538340396376,0.9518725797163443,6.426607199271186e-06,1
199193,0.1396661554571073,0.6821206064353453,0.9519841894586454,6.3608476186137184e-06,1
199209,0.6259921300622129,0.03936576045543218,0.8852581687953148,0.00029056410972623335,1
199218,0.20660402957939844,0.5421817079942645,0.8952232955848217,0.0001959502128062748,1
199281,0.1898166313119427,0.5761483949542007,0.7214790229676479,0.012203450750355862,1
199306,-0.30272467481030163,0.3655373046926419,0.8160023138904318,0.002190551031839414,3
199847,0.20136980884534816,0.5526836146156077,0.8373119283110239,0.0013006475498195803,1
199999,0.6694202731571357,0.024261007301736415,0.915420485382525,7.703108694786896e-05,1
200004,0.740517052923395,0.009146468214666562,0.9498445857437202,7.715440006270383e-06,1
200059,0.49153414378756455,0.12465081898178484,0.5891249373668338,0.056504660363675976,1
200156,0.4555555555555555,0.15910142154956372,0.9471409510029722,9.733149676751602e-06,1
200217,0.5679492685807561,0.06834974113739602,0.8291050352684981,0.001602879203088626,1
200253,0.3237549898726089,0.33142889204910064,0.8990311304903058,0.0001668246641830849,1
200280,0.7433733254711707,0.008741476600529024,0.975822979703038,3.003479278808505e-07,1
200332,0.5130189375312795,0.10656700897446915,0.9347325226742957,2.4686656621807566e-05,1
200572,-0.3067354496201643,0.358898213210651,0.8555131797571072,0.0007839499823380148,3
200800,0.7906049493278513,0.003768886612116682,0.8492122364603231,0.0009409431595323718,1
201104,0.19999999999999993,0.5554454421055853,0.4671515850532551,0.147418652458157,1
201195,0.482035675067361,0.13323305376554745,0.7576141960461659,0.006914530240363678,1
201441,-0.6941305449738987,0.017802408050538874,0.7054307579065324,0.015304137341707519,3
201548,0.14691246066223995,0.6664314807178987,0.731205435059977,0.010561869669213379,1
201645,0.7146988982132947,0.013451879493606229,0.942771147499954,1.3826420535916795e-05,1
201690,0.4999999999999999,0.11730680301423828,-0.1598426712248248,0.6387350998595717,2
201885,0.7142739528849726,0.013533072411015135,0.9194192334113347,6.231311135763641e-05,1
202134,-0.23068242271520106,0.49496098334492244,0.9425857336741312,1.4025342113557673e-05,3
202480,0.6542251323896047,0.028970015835448067,0.817768332516397,0.0021032125981880075,1
202523,0.07294523950157797,0.8312182934690835,0.7854135828198243,0.004174182084418374,1
202763,-0.18779378933899876,0.5802961113161362,-0.02091141455961319,0.9513386769372704,4
202806,0.168810322325452,0.6197644730561822,-0.5179182045987666,0.10269712791825254,2
203368,-0.1611004140231545,0.636062349365424,0.04280456829590406,0.9005547361366136,3
203517,0.146509305742205,0.667301280884783,0.9504084699593645,7.338741263089615e-06,1
204024,-0.32083319421767886,0.33606297743816577,0.9645215136973262,1.659771186548163e-06,3
204185,0.39999999999999997,0.22286835013351997,0.7923714740756101,0.0036378611873033356,1
204194,-0.3999999999999999,0.22286835013351997,0.8623670102345979,0.0006365174694818321,3
204264,0.1492405014489272,0.6614160064274188,0.7908948861538271,0.003747145705148199,1
204501,0.02018999386387345,0.9530158137321454,0.7700444920503955,0.00556347159691425,1
204617,-0.09999999999999996,0.7698749998921364,0.5554190059317219,0.0760917109757817,3
204635,-0.20377787840885364,0.5478419101020247,-0.6767088893150033,0.022206928312598375,4
204796,-0.4961510076624895,0.1206102933921492,0.9706572515703408,7.125593718703184e-07,3
204857,0.1666835352788728,0.6242453192966286,0.9187009392109295,6.478321406457423e-05,1
204909,0.09999999999999998,0.7698749998921364,0.9087010687478181,0.0001075841895424052,1
205957,0.17318531349117638,0.6105835094575922,0.7955263642718186,0.0034122922148318675,1
206084,-0.17077912042721843,0.6156268033791665,0.7550499043037642,0.0072206688943662915,3
206525,0.5217491947499509,0.09973576000996555,0.5480963391248556,0.08087670728330912,1
206589,0.5497624996033734,0.07977083259259354,0.792535844007894,0.0036258436617340353,1
206604,0.1064143974879177,0.7554904878355313,0.9033876283786448,0.0001376817328259032,1
206622,0.4342420229801076,0.1820326789310663,0.7319067276178504,0.010450070808613767,1
206695,0.19678711286264428,0.5619449243629978,0.9034484591100822,0.00013730446413095775,1
206862,0.18519293252726232,0.5856458209774715,0.8692911135201299,0.0005098746725201406,1
206914,0.3890632250307069,0.2369524581858555,0.73057442080561,0.010663204709008884,1
206941,0.06729036863068764,0.8441587351029394,0.9700895104945051,7.760976227425641e-07,1
207041,-0.266606841976201,0.4280819712281619,-0.0141473280909927,0.9670697470109099,4
207209,0.19999999999999996,0.5554454421055853,0.60368568645556,0.049225366524026974,1
207263,0.045415908230358445,0.8945163041791107,0.9650250850483302,1.5574985950926745e-06,1
207306,0.4794624061489763,0.13562093904216796,0.8111783398593826,0.002442916754034283,1
207324,0.3751935798563892,0.25553676826527466,0.7401792480229181,0.009195253023057343,1
207351,0.6014875736062621,0.0502804766063851,0.6762708007682078,0.02232676644955893,1
207388,0.6670722959247681,0.02495043007355401,0.9456162904019536,1.1037192995780737e-05,1
207500,0.3351932236702424,0.31361709350902905,0.9075396003564765,0.00011368572964003079,1
207564,0.4707513254176465,0.1439047482185564,0.849319704363986,0.000938082024902278,1
207582,0.7500206351982701,0.007849737534273916,0.8039450623550257,0.002861096442632845,1
207847,0.4307581076407508,0.1859618556121675,0.820750223522112,0.0019616747836200504,1
207865,-0.14248584827480534,0.6760018170620212,0.7049808779019141,0.015398468233326353,3
