UNITID,cs_stat,cs_pval,noncs_stat,noncs_pval,quadrant
134811,0.4870298305452312,0.12867526368745563,0.7711943741507212,0.0054491668061910446,1
134945,0.11632830355068963,0.7333960319265362,-0.48160790755408334,0.1336281408124845,2
135081,-0.6609448344636065,0.02681475172747681,-0.6268845210991284,0.03900253413337773,4
135726,0.6987996797570135,0.0167372457867022,0.12011256169834006,0.7250090214560533,1
136172,0.47687852274871145,0.1380457707799317,0.4274815841307874,0.1897036777179798,1
136215,0.5614499129927324,0.07229588610619112,-0.20972798915240734,0.5359531273543408,2
136950,0.9004890649216211,0.00015659464221876683,0.46626257482075645,0.148294666526494,1
137032,0.06146871241318454,0.8575170347455691,-0.18607522819111877,0.5838289167451475,2
137078,-0.015007204554860348,0.9650692634786039,-0.55323669596742,0.07749741205476535,4
137351,0.7961208526096616,0.00337097714197762,0.03422651292539591,0.9204223206635065,1
137546,0.19980962472418626,0.5558297171459405,0.22991314520673023,0.4964410131170912,1
137847,0.5619846039724843,0.0719656126263503,0.6128882221563741,0.04497307485348364,1
138293,0.13696435600367235,0.6879997310847616,-0.7421850144882531,0.008908344942667724,2
138354,-0.611301200041581,0.0456875924598784,0.018612592698173294,0.9566834953468966,3
138716,0.02840731129458403,0.9339240588124291,0.22538483874310475,0.5051922032766902,1
138813,-0.43954698453616925,0.17614754494407328,-0.3798362870866941,0.24922601511245265,4
138947,-0.3448796152671749,0.2989478601118563,-0.15994210704461062,0.6385236540569831,4
139311,0.7376185525471828,0.009571246032522691,0.5411151596598867,0.08562107938784867,1
139366,0.5521196229442183,0.0782236171647134,0.2271388171147734,0.5017946498402179,1
139579,0.3274220583521431,0.3256611185343285,-0.25235817777805514,0.4540730732769386,2
139658,0.6175781229074272,0.04290669653754719,0.9182032380486753,6.653818209365655e-05,1
139719,-0.4422650091781968,0.17317794895459213,0.05967785844728193,0.8616332149987354,3
139755,0.9744077464186056,3.8717940035070674e-07,0.9680423467150622,1.042340473366549e-06,1
139764,-0.129082132405841,0.7052392628518097,0.010701361030802825,0.975088318585838,3
139861,0.41081943461761933,0.20943145343447508,0.7789726331786864,0.004720766711531337,1
139931,0.6948893263877108,0.01762609539701861,0.8717522809924576,0.0004698093423456181,1
139940,-0.04544611658483472,0.8944464795613963,0.3226151021240967,0.3332327440886151,3
139959,0.7094129292171596,0.014487183217536666,-0.010070058754584776,0.9765575675363098,2
140340,0.02010734319139519,0.953207968528152,0.22302107605193,0.5097866241670372,1
140447,0.014914207869056575,0.9652856096744932,-0.686391386449392,0.019673483040493423,2
140960,0.0024586572555567177,0.9942757713055541,0.3403641954974923,0.3057384976075269,1
140988,-0.21311887257804996,0.5292261003135282,0.45800940637547294,0.15658281583826228,3
141264,0.5084802555457095,0.11023549931177104,0.7702145015318809,0.005546461599513072,1
141334,-0.2330060356023896,0.4905023359791815,0.5963388486533115,0.052812411397027956,3
141565,0.10167744489486599,0.7661067951166569,0.7098790717732048,0.01439365125376702,1
141574,0.6879225117979315,0.019292661294143552,0.8405959237905393,0.0011925543778007067,1
141644,-0.10655437344865476,0.7551773456856952,0.4915762056712993,0.12461362250474735,3
142115,-0.18903206346607593,0.577755738881536,0.7089500970375446,0.014580483188146006,3
142276,-0.1926056065694393,0.5704487268349611,0.17977933093388354,0.5968408263792354,3
142285,0.016657794317642936,0.9612297183202722,0.4432483213869559,0.1721112388364621,1
142328,-0.10245412415892155,0.7643636007066886,0.7553237531233938,0.007187511033526233,3
142461,0.15161234331955617,0.6563189834421659,0.08716239387892086,0.7988561593856149,1
142522,0.925048376297824,4.5358399274452546e-05,0.7484525523371062,0.00805381233954895,1
143084,0.18927288440297985,0.5772621846579481,0.11771152833754657,0.7303273210828681,1
143118,0.4163845761537248,0.20271226045278473,-0.23864072341334977,0.47976455749954205,2
143288,0.2138767644104177,0.5277273976565251,0.03208551760985082,0.9253878467284037,1
143358,0.2701358818214228,0.42175701527835624,-0.5098386667116345,0.10912908452849908,2
144005,0.18059766282873413,0.5951434416075603,-0.17829664912617818,0.5999208055185026,2
144050,0.6641258827792893,0.02583504509732467,0.26809381816210687,0.4254114162815036,1
144351,-0.3602159942584259,0.27650923911712727,0.6243248652682861,0.040050664576103734,3
144740,0.7138329807250763,0.013617700714058729,-0.584496090050941,0.058964245132542635,2
144883,-0.3027836786038391,0.3654391815684804,-0.549644114511656,0.07984907364376756,4
144892,-0.49222738774203356,0.12403866974685905,0.7412235699640646,0.009045044859313647,3
144962,-0.024249672708844233,0.9435803991591257,-0.03620694467687485,0.9158314496048693,4
145336,-0.18461466914826152,0.5868378026113247,-0.12125775251688342,0.7224762393225648,4
145600,0.7634534245097054,0.00625300327500758,-0.08653214460641537,0.800285139367914,2
145619,-0.1392812642075497,0.6829571713622424,-0.3723783175301834,0.25940744829449325,4
145637,0.8665815168579172,0.000556917092180951,-0.14699212742022033,0.6662596445615685,2
145691,0.12857142857142856,0.7063606420823667,0.38195665341455487,0.2463738921520754,1
145725,0.5004440120357286,0.11692950794706115,0.6224207585518067,0.04084292825273253,1
145813,0.23804305695408814,0.48089847934239854,0.48720458923109045,0.12851759971578283,1
146427,-0.22958365877789394,0.4970755116629353,-0.3950034927542553,0.22924021958068083,4
146481,-0.28291384382698087,0.3992376768270959,-0.4310445037179756,0.1856369332833387,4
146612,0.07065013565650341,0.8364659796006807,-0.6032892344527242,0.049414531815014186,2
146719,0.5353861815737067,0.08964938253571765,0.6884815431161031,0.019154940215515965,1
147013,-0.20457767260266488,0.5462376544539027,-0.5492427572378753,0.08011471206316395,4
147341,-0.37483949641729203,0.25602177215793903,-0.23714995102981393,0.4825951548039887,4
147660,0.5788395144305335,0.06206746939644926,-0.08985696563879061,0.7927529796615287,2
147703,0.7168607637818105,0.01304425199195844,-0.004062130980931389,0.9905426903144198,2
147767,0.8494733180848102,0.0009340037178695016,-0.4880289198880721,0.12777556453295444,2
147776,0.2120656310888827,0.5313117941096794,0.31742077969589094,0.34151826515105704,1
147828,0.2825812344063131,0.399816176230535,-0.8401002010361485,0.0012084223575049718,2
148016,-0.10400156984686454,0.7608934141249909,-0.08724132327267953,0.7986772397186657,4
148131,0.5649248304407781,0.07016754474956143,-0.21355020109163736,0.5283729462756158,2
148487,0.5770403617245511,0.06307722796326251,-0.5278989992131384,0.09509970207556832,2
148496,0.07482648876560566,0.8269214731919715,0.36848203759640075,0.264819034731251,1
148584,-0.1160008494196172,0.7341230098890581,-0.8305124113197653,0.0015476535614178692,4
148627,-0.17910013003702538,0.5982509983662109,-0.7366757093611035,0.009712462509826622,4
148654,0.7261810417142446,0.011388406830577963,-0.5118589943017279,0.10749690186770058,2
149222,0.1419216953710968,0.677224646448692,0.8678195999280797,0.0005350325137267431,1
149231,0.7045580695471793,0.015487503078657084,0.8144057083469727,0.0022718137217101544,1
149772,0.22302132412395703,0.5097861410516349,0.8594807392007767,0.0006957892026568878,1
149781,0.1424612039231065,0.6760552202683154,0.7955698601461691,0.0034092567254417052,1
150066,0.771254452793716,0.005443242553086123,0.2695335695774804,0.4228333144820015,1
150136,0.599647103354688,0.05117576593535662,0.8613177869886632,0.0006576041971598885,1
150163,0.3212656769912169,0.3353748939553464,-0.6093257975164572,0.04658785563815444,2
150400,0.7460229703581365,0.008377620147251182,-0.475354662669887,0.13948858657013766,2
150455,0.7271694316851511,0.01122223196836715,0.1736632808465491,0.609583504277794,1
150534,0.05896003618934731,0.8632839633922115,-0.6123859697879712,0.045198361526925745,2
150604,0.6504841521661153,0.030221296557284907,-0.22023227807235798,0.5152301578358246,2
150668,0.4922475924854201,0.12402085742995904,0.5039358896683083,0.11398954218557919,1
150756,0.40971553722741655,0.21077979132090063,0.053891749711177536,0.8749529374101489,1
150941,0.2960241360723824,0.37676781966545914,0.2961588208818151,0.37654037684293246,1
151102,-0.3500085823433825,0.2913358309245302,0.2839348887446502,0.397464386178792,3
151111,0.7815422446458576,0.004496743263820972,0.575521083936224,0.06393852140887936,1
151263,0.27520821734095036,0.4127456279468894,-0.48963838001577625,0.12633467054259548,2
151290,0.13805256170181585,0.6856299071393425,-0.8592095338639456,0.0007015651393796414,2
151306,-0.17689785465117028,0.6028319276073517,0.2510430929895204,0.45650802928811635,3
151324,0.07876278366471155,0.8179447678653086,-0.15299582982935084,0.653351953501358,2
151333,0.04586728777828561,0.8934730403819175,-0.3130853208864219,0.34851578133587524,2
151342,0.14537701057689173,0.6697461523732403,0.5760437501115838,0.06364132488588353,1
151351,0.5624174132913831,0.07169901299550069,-0.2529632315549628,0.45295480644268926,2
151360,0.17223104023074873,0.6125818297586381,0.054839579045832726,0.8727689366373278,1
151379,0.0578590737670197,0.8658167562572275,0.22693123709635943,0.5021962245009084,1
151801,0.5692901889796507,0.0675540429923615,-0.1879341577153058,0.5800079235586318,2
152080,0.786903120000083,0.004054749866600959,-0.019457000194386023,0.9547200302046066,2
152318,0.5396045463819713,0.0866713864599596,0.626305249796583,0.03923804613547838,1
152530,0.38872005056579767,0.23740253855937743,0.2700895481746207,0.42183976408669355,1
152567,-0.4535236600895378,0.16120585071108334,-0.12874768474495918,0.7059735678096477,4
152600,0.46222261004916,0.15231659998776162,0.276026694110734,0.4113003949895917,1
153001,0.05216584753024828,0.8789317861010737,-0.2745067742157338,0.41398617141115335,2
153108,-0.06188046434789023,0.856571092051712,-0.459984156517114,0.15457407434485343,4
153126,-0.06383652819018033,0.8520796399864843,-0.6326827948951064,0.03669904423934681,4
153144,-0.000309034051034468,0.9992805040811783,0.6363105580838522,0.03530706937778774,3
153162,0.1460619760262045,0.6682668176350018,-0.3779893538303275,0.2517257041031531,2
153250,-0.14555562743489547,0.6693602879213613,0.31653125799737375,0.34294790587934765,3
153269,0.10126874360907341,0.7670244839767103,0.21003140638927742,0.5353497538654686,1
153278,-0.005392664921867907,0.9874451725116441,0.015822391386872026,0.9631729161098636,3
153302,-0.197679894197356,0.5601358541686704,-0.0831719671094799,0.8079129388098483,4
153366,-0.40467866164160904,0.21699723167236715,-0.5764939584909935,0.06338607940291195,4
153375,-0.7765651946910703,0.004938021833163818,-0.6251231537831162,0.03972170802145704,4
153384,0.7128305294587975,0.013811503529303975,-0.011564932768308146,0.9730786152215152,2
153603,0.6485361943572051,0.0308876585974826,-0.6450723163483739,0.03209795703215821,2
153658,0.3338771129298597,0.31563968116319935,0.6262771369317959,0.03924950094578027,1
153825,-0.596157516850943,0.05290314083248916,0.03134913591287486,0.9270962683601305,3
153834,0.1525597435079488,0.6542867019599038,0.00483754782739107,0.9887374829120881,1
154004,0.2022599587389726,0.5508918567399576,0.1598362377189237,0.6387487812524906,1
154013,-0.19087780438997165,0.5739771350639913,-0.01747704598009381,0.9593242731775354,4
154095,0.39665551142307043,0.22712181660736305,-0.24617125075240995,0.4655807629677868,2
154101,-0.2305999073272922,0.4951196436685312,-0.3817130553281009,0.24670059898633245,4
154235,-0.5510884018880674,0.07889802590670036,-0.6540655001477653,0.029022651280594246,4
154350,0.3484256362372409,0.29367359644708274,-0.4183260224123329,0.20039893723174731,2
154493,-0.11978540506866778,0.7257330389700303,0.8603844635070246,0.0006768010290094205,3
154527,0.039503823905545285,0.9081940782898387,0.2507416340709383,0.4570670459550836,1
154688,-0.3534165047170994,0.2863378669978265,0.08480643401050617,0.8042006883252937,3
155025,-0.07095420768472255,0.8357703797009747,0.45874529391630436,0.15583237393515442,3
155061,-0.2711480720116973,0.41995126388409293,0.5573972479489009,0.07483227205659891,3
155089,-0.4505456262109791,0.1643212044436259,-0.5709197327598033,0.06659550859969404,4
155317,0.37597785917397625,0.2544643739735719,0.6841862982574467,0.020231316670334103,1
155335,-0.410108262310509,0.21029951452643494,0.2234267995861367,0.5089967488382993,3
155399,0.2642298764518812,0.4323674974466154,0.09502029709954729,0.7810874497261788,1
155414,0.06508111587847192,0.8492239006552483,-0.8671393705847608,0.0005469742400187887,2
155681,0.2288387688265081,0.49851126807585006,0.4255904575378809,0.1918839152601313,1
155900,-0.560129745489027,0.07311569071423525,-0.8635539370890019,0.000613283216549815,4
156082,0.24769391850671235,0.4627363287510857,-0.2672007225652685,0.4270144235269348,2
156286,-0.30832782889202454,0.3562797233882908,-0.20000443685631267,0.5554364875234742,4
156295,0.4765861443786935,0.1383218649198323,0.0851409346824041,0.8034414051259399,1
156365,-0.12288021919073083,0.7188921622096928,0.5325868226897704,0.0916624212548726,3
156408,0.55566457636226,0.07593460515125147,-0.23429297656955195,0.48804056399838974,2
156620,-0.49072043090367945,0.12537180507776044,0.5737566715880741,0.06494872444639399,3
157058,-0.10496404103188842,0.7587370366774621,-0.7951330432165749,0.0034398323628776024,4
157085,0.7104495341321806,0.014279780192521107,0.899626388226423,0.00016258822180153802,1
157386,0.7042991594891677,0.01554220659585524,-0.47308261669886587,0.14165741069657323,2
157401,-0.38072188051352385,0.248032502181071,0.21328315270482637,0.5289010915867162,3
157447,0.666316676885968,0.025175216492722276,0.5122652014516694,0.1071706603187459,1
157535,0.19542833531937828,0.5647026988019215,0.16304846730955302,0.6319303494080203,1
157818,0.198892925456459,0.5576815778071681,0.09284738835654925,0.7859919114009013,1
157951,-0.297369263674628,0.3744994223966915,0.6075450046963501,0.04740983579653234,3
158802,0.12107722970733184,0.7228753306258486,0.6416716151187485,0.03331814459005321,1
159009,0.27578695530058345,0.4117234602259264,0.11021619880062389,0.7469972951971836,1
159391,0.7356371494331592,0.00986976256180837,0.725940373856761,0.01142913797342544,1
159416,-0.4108351266188866,0.2094123237389957,-0.3732718085271371,0.25817540537871814,4
159647,0.8560047674081078,0.0007725930570220056,0.04771692184519227,0.8891996194112534,1
159717,-0.037225060950606036,0.9134722275763851,-0.42608087635462877,0.19131707710615337,4
159939,0.7040728058994771,0.015590145109987017,-0.3309571891943099,0.320152022494042,2
159993,0.0043733941341316356,0.9898180496395171,0.6244792863585593,0.0399868841831359,1
160038,0.15393941106336975,0.6513309238787769,0.8052639946407714,0.002781152136173243,1
160612,0.5941505745618257,0.05391444506717912,0.6234373136800617,0.04041861888181319,1
160621,0.1450100516681286,0.6705391152761021,0.7514083316956633,0.007672313320185763,1
160658,0.6592659199420055,0.027342263638465758,0.8772682742529831,0.0003886886599372997,1
160755,-0.20287287977566057,0.5496594924340599,0.7500732241091681,0.007842959639419302,3
160904,0.2769569282580055,0.4096608269254026,0.49900129150335815,0.11815830669493102,1
161004,0.6790759424415187,0.02156732303483443,0.2494626576178399,0.45944225090781765,1
161086,0.3301456302941806,0.3214122912650382,-0.29895421186561694,0.3718355255772515,2
161217,0.03298800985845457,0.9232944313661257,-0.2108841910573013,0.5336554205072918,2
161226,0.017087153154335205,0.9602310767370174,0.29813744551499927,0.37320709527287343,1
161235,0.13415363693355808,0.6941323542427223,0.8634306911007534,0.0006156654890056894,1
161253,-0.18544375862619544,0.585129077426681,-0.01600643201345335,0.9627448106935212,4
161554,0.1816095919473269,0.5930470068215254,0.29567599599713534,0.3773560476767321,1
161563,-0.13413223341496655,0.6941791176568446,-0.040943084715611915,0.9048621166070687,4
161873,0.6019663282734762,0.050049361645431015,0.329179401603702,0.32291620935615817,1
162007,0.4269805753405341,0.190279814342045,-0.7171636202456474,0.012987868384032234,2
162061,0.2577141158490821,0.4442187890917262,-0.054739019835497775,0.8730006089363429,2
162210,-0.050719179386364166,0.8822688372720481,-0.4949800208807492,0.12162703343281198,4
162283,0.29395772069975457,0.38026609809346495,0.15084797567840164,0.6579601649588054,1
162584,0.608819149815824,0.046820707504953325,0.6265731444677172,0.03912900681916259,1
162654,0.641108565870314,0.033523255106722556,0.39437514301153315,0.230048978027913,1
162760,-0.1541270139417836,0.6509293529965852,-0.6690989233596764,0.02435455629370668,4
162928,0.5727039240800273,0.06555657547770363,-0.5053092162221039,0.11284648124376209,2
163046,0.3051035428284623,0.3615919744342328,-0.15189310950437498,0.6557164892500185,2
163204,-0.5904920192265706,0.055791844455812666,-0.8667481794083881,0.0005539324051195449,4
163268,0.8060594585074362,0.0027337469394004394,-0.2088624871269488,0.5376758029441295,2
163286,0.3456160699126093,0.2978482331566698,0.304040855059979,0.3633517133569625,1
163338,-0.21183904612216092,0.5317609387534902,-0.6398831261113465,0.03397271555656959,4
